doc_id,text,publication_date
https://digitalzibaldone.net/node/p1689_1,"A ciò che ho detto altrove [p. 1366] [pp. 1579-80] che la semplicità è relativa, aggiungete che oggi per es. sarebbe bruttissimo uno stile semplice al modo di Senofonte, o de' nostri trecentisti, ancorchè inaffettato, e composto di voci e frasi niente anticate. La semplicità d'oggi è diversissima da quella d'allora, e di un grado molto minore. Cosa che non s'intende da coloro che raccomandano l'imitazione degli antichi. (13. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1691_2,"Voi altri riformatori dello spirito umano, e dell'opera della natura, voi altri predicatori della ragione, provatevi un poco a ﻿ 1692 fare un romanzo, un poema ec. il cui protagonista si finga perfettissimo e straordinario in tutte le parti morali, e dipendenti dall'uomo, e imperfetto {o men che perfetto} nelle parti fisiche, dove l'uomo non ha per se verun merito. Di che si parla in questo secolo sì spirituale massime in letteratura che oramai par che sdegni tutto ciò che sa di corporeo, di che si parla, dico, ne' poemi, ne' romanzi, nelle opere tutte d'immaginazione e sentimento, fuorchè di bellezza del corpo? Questa è la prima condizione in un personaggio che si vuol fare interessante. {+La perfettibilità dell'uomo, come altrove ha[ho] detto [p. 830], non ha che fare col corpo. E contuttociò la perfezione del corpo, che non dipende dagli uomini nè è opera della ragione, si è la principal condizione che si ricerca in un eroe di poema ec. (o si dee supporre, perchè ogni menoma imperfezione corporale suppostagli guasterebbe ogni effetto) e la più efficace, supponendolo ancora perfetto nello spirito.} Questa circostanza non si può tacere; quando anche si taccia, la supplirà il lettore; ma fare espressamente un protagonista brutto, è lo stesso che rinunziare a qualsivoglia effetto. (V. ciò che dico in tal proposito dove parlo della compassione [pp. 220-21]). Mad. di Staël non era bella: in un'anima come la sua, questa circostanza avrà prodotto mille pensieri e sentimenti sublimi, nuovissimi a scriverli, profondissimi, sentimentalissimi: (così di Virgilio pretende Chateaubriand) ella amava sopra tutto l'originalità, e poco teneva il buon ﻿ 1693 gusto (v. Allemagne tome 1. ch. dernier.): ella, come tutti i grandi, dipingeva ne' suoi romanzi il suo cuore, i suoi casi, e però si serve di donne per li principali effetti; nondimeno si guarda bene di far brutti o men che belli i suoi eroi o le sue eroine. Tutto lo spregiudizio, tutto l'ardire, tutta l'originalità di un autore in qualsivoglia tempo non può giunger fin qua. Che cosa è la bellezza? lo stesso in fondo, che la nobiltà e la ricchezza: dono del caso? È egli punto meno pregevole un uomo sensibile e grande, perchè non è bello? {+Quale inferiorità di vero merito si trova nel più brutto degli uomini verso il più bello?} Eppure non solamente lo scrittore o il poeta si deve guardare dal fingerlo brutto, ma deve anche guardarsi da entrare in comparazioni sulla {sua} bellezza. Ogni effetto svanirebbe se parlando o di se stesso (come fa il Petrarca) o del suo eroe, l'autore dicesse ch'egli era sfortunato nel tale amore perchè le sue forme, o anche il suo tratto e maniere esteriori (cosa al tutto corporea) non piacevano all'amata, o perch'egli era men bello di un suo rivale ec. ec. Che cosa è dunque il mondo fuorchè ﻿ 1694 NATURA? Ho detto [pp. 601-603] [p. 1026] [p. 1262] [p. 1657] che l'intelletto umano è materiale in tutte le sue operazioni e concezioni. La teoria stessa dell'intelletto si deve applicare al cuore e alla fantasia. La virtù, il sentimento, i più grandi pregi morali, le qualità dell'uomo le più pure, le più sublimi, infinite, le più immensamente lontane in apparenza dalla materia, non si amano, non fanno effetto veruno se non come materia, e in quanto materiali. Divideteli dalla bellezza, o dalle maniere esteriori, non si sente più nulla in essi. Il cuore può bene immaginarsi di amare lo spirito, o di sentir qualche cosa d'immateriale: ma assolutamente s'inganna.",1821
https://digitalzibaldone.net/node/p1694_1,"Così accade in certo modo riguardo allo stile e alle parole, che sono, come ben dice Pindemonte, non la veste, ma il corpo de' pensieri. E quanto prevalga l'effetto dello stile a quello de' pensieri, {+(benchè spessissimo il lettore non se ne accorga, nè sappia distinguere le cose dalle parole, ed attribuisca a' {soli} pensieri l'effetto che prova, nel che in gran parte consiste l'arte dello stile)} interrogatene la storia d'ogni letteratura. (13. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1708_1,"Da ciò che altrove ho detto [pp. 1531-33] di Machiavello Galileo ec. che travagliarono a distruggere la propria fama, si può confermare e amplificare la sentenza di Cic. circa la gloria, nel Sogno di Scipione.",1821
https://digitalzibaldone.net/node/p1710_1,"﻿ 1710 L'amore universale, anche degl'inimici, che noi stimiamo legge naturale (ed è infatti la base della nostra morale, siccome della legge evangelica in quanto spetta a' doveri dell'uomo verso l'uomo, ch'è quanto dire a' doveri di questo mondo) non solo non era noto agli antichi, ma contrario alle loro opinioni, come pure di tutti i popoli non inciviliti, o mezzo inciviliti. Ma noi avvezzi a considerarlo come dovere sin da fanciulli, a causa della civilizzazione e della religione, che ci alleva in questo parere sin dalla prima infanzia, e prima ancora dell'uso di ragione, lo consideriamo come innato. Così quello che deriva dall'assuefazione e dall'insegnamento, ci sembra congenito, spontaneo, ec. Questa non era la base di nessuna delle antiche legislazioni, di nessun'altra legislazione moderna, se non fra' popoli inciviliti. Gesù Cristo diceva agli stessi Ebrei, che dava loro un precetto nuovo ec. Lo spirito della legge Giudaica non solo non conteneva l'amore, ma l'odio verso chiunque non era Giudeo. Il Gentile, ﻿ 1711 cioè lo straniero, era nemico di quella nazione; essa non aveva neppure nè l'obbligo nè il consiglio di tirar gli stranieri alla propria religione, d'illuminarli ec. ec. Il solo obbligo, era di respingerli quando fossero assaliti, di attaccarli pur bene spesso, di non aver seco loro nessun commercio. Il precetto diliges proximum tuum sicut te ipsum * , s'intendeva non già i tuoi simili, ma i tuoi connazionali. Tutti i doveri sociali degli Ebrei si restringevano nella loro nazione.",1821
https://digitalzibaldone.net/node/p1712_1,"Il sistema di Platone delle idee preesistenti alle cose, esistenti per se, eterne, necessarie, indipendenti e dalle cose e da Dio: ﻿ 1713 non solo non è chimerico, bizzarro, capriccioso, arbitrario, fantastico, ma tale che fa meraviglia come un antico sia potuto giungere all'ultimo fondo dell'astrazione, e vedere sin dove necessariamente conduceva la nostra opinione intorno all'essenza delle cose e nostra, alla natura astratta del bello e brutto, buono e cattivo, vero e falso. Platone scoprì, quello ch'è infatti, che la nostra opinione intorno alle cose, che le tiene indubitabilmente per assolute, che riguarda come assolute le affermazioni, e negazioni, non poteva nè potrà mai salvarsi se non supponendo delle immagini e delle ragioni di tutto ciò ch'esiste, eterne necessarie ec. e indipendenti dallo stesso Dio, perchè altrimenti 1. si dovrà cercare la ragione di Dio, il quale se il bello il buono il vero ec. non è assoluto nè necessario, non avrà nessuna ragione di essere, nè di esser tale o tale, 2. posto pur che l'avesse, tutto ciò che noi crediamo assoluto e necessario non avrebbe altra ragione che il voler di Dio; ﻿ 1714 e quindi il bello il buono il vero, a cui l'uomo suppone un'essenza astratta, assoluta indipendente, non sarebbe tale, se non perchè Dio volesse, potendo volere altrimenti, e al contrario. Ora, trovate false e insussistenti le idee di Platone, è certissimo che qualunque negazione e affermazione assoluta, rovina interamente da se, ed è maraviglioso come abbiamo distrutte quelle, senza punto dubitar di queste. (16. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1715_2,"L'individuo, ordinariamente, è tanto grande o piccolo quanto la società, il corpo {ec. la patria,} a cui egli specialmente appartiene, {o s'immagina, prefigge, cerca di appartenere.} In una piccola patria, gli uomini son piccoli, se istituzioni e opinioni straordinariamente felici, non lo ingrandiscono, come nelle città greche, ciascuna ﻿ 1716 delle quali era patria. Ma il principal mezzo è di allargare al possibile, se non altro, l'idea della propria società, come ciascuna città greca {e loro individui} riguardavano (anche col fatto) per loro patria tutta la grecia e sue appartenenze, e per compatriota chiunque non era βάρβαρος. Senza ciò la grecia non sarebbe stata quello che fu, neppure in quei tempi tutti propri della grandezza. (16. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1725_1,"Perciò è vero che la virtù, come predica Cic. de amicitia, è il fondamento dell'amicizia, nè può essere amicizia senza virtù, perchè la virtù non è altro che il contrario dell'egoismo, principale ostacolo all'amicizia ec. ec. ec. (17. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1728_2,"Il me semble que nous avons tous besoin les uns des autres; la littérature de chaque pays découvre, à qui sait la connaître, une nouvelle sphère d'idées. C'est Charles-Quint lui-même qui a dit qu'un homme qui sait quatre langues vaut quatre hommes. Si ce grand génie politique en jugeait ainsi pour les affaires, combien cela n'est-il pas plus vrai pour les lettres? Les étrangers savent tous le français, ainsi leur point de vue est plus étendu que celui des Français qui ne savent pas les langues étrangères. Pourquoi ﻿ 1729 ne se donnent-ils pas plus souvent la peine de les apprendre? Ils conserveraient ce qui les distingue, et découvriraient ainsi quelquefois ce qui peut leur manquer. * Corinne liv. 7. ch. 1. dernieres lignes. (18. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1750_1,"Dicevami taluno com'egli avea molto conosciuto e trattato sin dalla prima fanciullezza una persona già matura, delle più brutte che si possano vedere, ma di maniere, di tratto, d'indole, sì verso lui, che verso tutti gli altri, amabilissime, politissime, franche, disinvolte, d'ottimo garbo. E che sentendo una volta (mentr'egli era ancora fanciullo, ma grandicello) notare da un forestiero ﻿ 1751 l'estrema bruttezza di quella persona, s'era grandemente maravigliato, non vedendo com'ella potesse esser brutta, ed avendo sempre stimato tutto l'opposto. Questa medesima persona era già vecchia quando io nacqui, la conobbi da fanciullo, mi parve bella quanto può essere un vecchio (giacchè il fanciullo distingue pur facilmente la beltà giovenile dalla senile), e non seppi ch'ella fosse bruttissima, se non dopo cresciuto, cioè dopo ch'ella fu morta. E l'idea ch'io ne conservo, è ancora di persona piuttosto bella benchè vecchia. (C. Galamini.) Così m'è accaduto intorno ad altre persone parimente bruttissime. (V. Ferri.{)} Della bruttezza di altre non mi sono accorto, se non crescendo in età ed osservandole coll'occhio più esercitato ad attendere, e quindi a distinguere, e più assuefatto alle proporzioni ordinarie ec. (G. Masi.) {V. il principio del pensiero antecedente.} Tale è l'idea del bello e del brutto ne' fanciulli. Spiegate questi effetti, e deducetene le conseguenze opportune. Probabilmente mi saranno anche parse bruttissime ﻿ 1752 delle persone che poi crescendo avrò saputo o conosciuto essere o essere state belle (20. Sett. 1821.) {e anche bellissime.}",1821
https://digitalzibaldone.net/node/p1760_1,"Quanto più io gli dava di sprone * (dice il Rocca di un mulo spagnuolo ch'egli fu obbligato a cavalcare una volta in Ispagna), tanto più raddoppiava i calci; io lo batteva, lo ingiuriava, ma le mie minacce in francese non facevano che irritarlo. Io non sapeva il suo nome, ed ignorava ancora in quel tempo che ogni mulo in Ispagna ﻿ 1761 avesse un nome particolare, e che per farlo andare fosse necessario dirgli nella propria lingua: Via, mulo, via su, capitano, via, aragonese, ec. * Memorie intorno alla Guerra de' Francesi in Ispagna del Sig. di Rocca. Parte I. Milano. Pirotta. presso A. F. Stella. 1816. p. 55. V. ancora alcune importanti notizie sui costumi e la società dei cavalli selvaggi ec. p. 134-37. Parte II.",1821
https://digitalzibaldone.net/node/p1768_1,"Ho lodato l'italia appetto alla Francia [pp. 343-45] [pp. 1243-44] perchè non ha rinunziato alla sua lingua antica, ed ha voluto ch'ella fosse composta di cinque secoli, in vece di un solo. Ma la biasimerei sommamente se per conservare l'antica intendesse di rinunziare alla moderna, mentre se l'antica è utile, questa è necessaria; e molto più se in luogo di compor la sua lingua di 5 secoli, la componesse come i francesi di un solo, ma non di quello che parla (il che alla fine è comportabile), bensì di quello che ﻿ 1769 parlò quattro secoli fa: ovvero anche se la volesse comporre de' soli secoli passati, escludendo questo, il quale finalmente è l'unico che per essenza delle cose non si possa escludere. Certo è lodevole che non si sradichi la pianta, conservando i germogli, e trapiantandoli, ma perchè s'ha da conservare il solo tronco spogliandolo de' germogli, delle foglie, de' rami; anzi la sola radice tagliando il tronco, e guardando bene che non torni a crescere, e che le radici se ne stieno senza produr nulla? E sarebbe ben ridicolo che conservando sulla nostra favella l'autorità agli antichi che più non parlano, la si volesse levare a noi che parliamo: e sarebbe questa la prima volta che le cose de' vivi fossero proprietà intera de' morti. {+Sarebbe veramente assurdo che mentre una parola {o frase} superflua nuovamente trovata in uno scrittore antico, si può sempre incontrastabilmente usare quanto alla purità, una parola o frase utile o necessaria, e che del resto abbia tutti i numeri, nuovamente introdotta da un moderno, non si possa usare senza impurità.} Anzi quanto più la nostra lingua è diligente nel non voler perdere (cosa ottima), tanto più per necessaria conseguenza, dev'essere industriosa nel guadagnare, per non somigliarsi al pazzo avaro che {+per amor del danaio} non mette a frutto il danajo, ma ﻿ 1770 si contenta di non perderlo, e guardarlo senza pericoli. (22. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1778_1,"Quindi si veda con quanto giudizio i bravi tedeschi, inglesi, romantici (ed anche francesi moderni) scelgano di preferenza le similitudini, gli argomenti, i costumi ec. dell'oriente, dell'america ec. ec. per le immagini ec. della loro poesia. Il che esclude affatto la rimembranza. E quindi si veda quanto importi al poeta il trattare argomenti nazionali, e il servirsi di quella natura e di quell'esistenza che circonda i suoi uditori, in tutti gli usi della poesia, del romanzo ec. (23. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1779_1,"Un certo torpore dell'animo e del corpo che è cagionato talvolta dall'avvicinamento del sonno, è piacevolissimo. Il sonno stesso non è piacevole se non in quanto è torpore, dimenticanza, riposo dai desiderii, dai timori, dalle speranze, e dalle passioni d'ogni sorta. Le lodi che dà Orazio all'ubbriachezza versano per lo più sulla dimenticanza, e quindi sul torpore ch'ella cagiona. Per causa della dimenticanza è pur piacevole un'allegria viva, dove l'anima rinunzia come a se stessa, e intorpidisce affatto per una parte, mentre si ravviva per l'altra. La dimenticanza insomma e la quiete totale delle passioni è sempre piacevole, da qualunque cagione prodotta, siccome per lo contrario è piacevole la vita delle passioni. (24. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1779_2,"Noi diciamo agevole ec. i francesi aisé, la qual parola è manifestamente corrotta, e deriva da un'altra a cui la nostra s'avvicina molto più; cioè agibilis, quod agi ﻿ 1780 potest, siccome facilis, quod fieri potest, onde viene a dir quasi lo stesso, come infatti agevole è sinonimo di facile. Si vede dunque che questa parola agibilis in senso di facile apparteneva al volgare latino, dal quale rimase in due diverse lingue che ne derivarono. Giacchè il latino barbaro de' bassi tempi era diversissimo non solo nelle diverse nazioni, ma quasi in ciascuna provincia, scrittore ec. Ed aisé deriva da agibilis o agevole, come poi da aise ec. derivò il nostro agio agiato agiatamente adagio ec. Tutte corruzioni moderne della radice ago. V. Forcellini e Ducange. (24. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1788_1,"Gl'illetterati che leggono qualche celebrato autore, non ne provano diletto, non solo perchè mancano delle qualità necessarie a gustar quel piacere ch'essi possono dare, ma anche perchè si aspettano un piacere impossibile, una bellezza, un'altezza di perfezione di cui le cose umane sono incapaci. Non trovando questo, disprezzano l'autore, si ridono della {sua} fama, e lo considerano come un uomo ordinario, persuadendosi di aver fatto essi questa scoperta per la prima volta. Così accadeva a me nella prima giovanezza ﻿ 1789 leggendo Virgilio, Omero ec. (25. Sett. 1821.)",1821
https://digitalzibaldone.net/node/p1789_1,"Le parole lontano, antico, e simili sono poeticissime e piacevoli, perchè destano idee vaste, e indefinite, e non determinabili e confuse. Così in quella divina stanza dell'Ariosto (1. 65.) Quale stordito e stupido aratore, Poi ch'è passato il fulmine, si leva Di là dove l'altissimo fragore Presso a gli uccisi buoi steso l'aveva, Che mira senza fronde e senza onore Il pin che di lontan veder soleva; Tal si levò il Pagano a piè rimaso, Angelica presente al duro caso. * Dove l'effetto delle parole di lontano si unisce a quello del soleva, parola di significato egualmente vasto per la copia delle rimembranze che contiene. Togliete queste due parole ed idee; l'effetto di quel verso si perde, e si scema se togliete l'una delle delle due. (25. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1789_2,Sugl'inconvenienti accidentali nel sistema della natura v. Dutens par. 4. c. 5. §. 325-26. ﻿ 1790 Questa materia si può insomma riportare alla famosa quistione dell'origine o principio del male. (25. Sett. 1821.),1821
https://digitalzibaldone.net/node/p1798_1,"Delle differenze del carattere di una stessa specie di animali, secondo i climi, v. Rocca, Guerra di Spagna, Milano 1816. Parte 2. p. 202. (26. Sett. 1821.).",1821
https://digitalzibaldone.net/node/p1806_1,"Alla p. 1787. Infatti è cosa molto ordinaria che l'animale scampato una volta da un'insidia, da un pericolo ec. non v'incappi più; e si suol dire che il cane scottato dall'acqua calda ha paura della fredda. Questo pur varia in proporzione dell'assuefabilità (cioè talento) delle diverse specie. (29. Sett. dì di S. Michele. 1821.)",1821
https://digitalzibaldone.net/node/p1808_1,"﻿ 1808 Da queste ragioni deriva in parte un effetto che si osserva in tutti i primitivi scrittori di qualsivoglia lingua. Essi non sono mai eleganti, bensì ordinariamente familiari. La familiarità essendo anch'essa bellissima, si confonde molte volte coll'eleganza, e può considerarsi come una delle sue specie (massime quando la stessa familiarità cagiona il pellegrino nella scrittura, per non esser solita a venirvi applicata). Ma io qui non intendo parlare di quella eleganza di cui il Caro in verso e in prosa può essere un modello, bensì di quella di cui saranno eterni modelli a tutte le nazioni e le lingue, Virg. e Cic..",1821
https://digitalzibaldone.net/node/p1809_1,"﻿ 1809 Ma se noi non sentiamo perfettamente in essi il familiare, qualità delle lingue la più difficile a ben sentirsi in una lingua forestiera, e più in una lingua morta, lo sentiamo però ottimamente in Dante, nei prosatori trecentisti, escluso il Boccaccio, che introdusse nell'italiano tante voci, frasi, e forme latine, e nel Petrarca (v. [un mio pensiero] sulla familiarità del Petrarca), eccetto dov'egli pure si accosta ed imita (come fa, e felicemente, assai spesso) l'andamento latino. Questi e tutti gli scrittori primitivi di ciascuna lingua, doverono necessariamente dare un andamento, un insieme di familiarità al loro stile ed alla maniera di esprimere il[i] loro pensieri, {+sì per altre ragioni, sì} perchè mancavano di uno de' principali fonti dell'eleganza, cioè le parole, frasi forme rimosse dall'uso del volgo per una tal quale, non dirò antichità, ma quasi maturità. {+(Infatti è notabile che la vera imitazione degli antichi quanto alla lingua, dà subito un'aria di familiarità allo stile).} E siccome altrove osservammo pp. 1482. sgg. che gli scrittori primitivi sono sempre i più propri, così e per le stesse ragioni, essi debbono ﻿ 1810 cedere ai susseguenti nell'eleganza (intendendo quella che ho dichiarato).",1821
https://digitalzibaldone.net/node/p1810_1,"Da ciò segue 1. che noi bene spesso sentendo negli antichi nostri, come nel Petrarca o nel Boccaccio questa medesima eleganza, vi sentiamo quello che non vi sentivano nè gli stessi autori nè i loro contemporanei, in quanto quelle voci o modi sono oggi divenuti eleganti col rimoversi, stante l'andar del tempo, dall'uso quotidiano, ma allora non lo erano.",1821
https://digitalzibaldone.net/node/p1812_2,"Tutto ciò dimostra che la lingua francese, la quale ha dalla sua prima formazione rinunziato alle sue ricchezze antiche, ﻿ 1813 e a tutto ciò che fosse rimoto dall'uso volgare, e segue a rinunziarvi tutto giorno, onde oggi non possiede neppur quello che possedevano gli scrittori del primo tempo dell'Accademia, e del secolo di Luigi 14. deve necessariamente esser poco suscettibile di eleganza, e soprattutto priva di lingua poetica, non avendo quasi parola, frase, forma che non sia necessaria all'uso quotidiano del discorso, o della scrittura in prosa, {o che non abbia luogo frequentemente in detto uso;} e quindi non potendo assolutamente elevarsi al disopra del parlar comune. Quindi lo stile della poesia francese non si diversifica (eccetto alcune poche, {uniformi, rare,} e timide inversioni, {+e l'uso della misura (ben plebea e pedestre) e delle rime,)} dal discorso giornaliero e dalla prosa; e talvolta è propriamente ridicolo a vedere imagini e sentenze e affetti sublimi, e rimoti o dall'opinione o dall'uso volgare, e superiori al comune modo ec. di pensare, espressi ne' versi francesi al modo che si esprimerebbe una dimostrazione geometrica, o si direbbe una facezia in conversazione; giacchè in ambedue queste occasioni, ﻿ 1814 come in tutte le altre, la lingua francese è appresso a poco la stessa.",1821
https://digitalzibaldone.net/node/p1818_1,"Se gl'italiani i francesi e gli spagnuoli concordano nell'usare il verbo mittere nel senso di ponere (mettere, mettre, meter); se è certo che quest'uso antichissimamente proprio di tutte tre queste lingue, non è derivato da scambievoli comunicazioni del linguaggio latino corrotto in quella o in questa delle tre nazioni; se finalmente quest'uniformità ﻿ 1819 di uso in tre lingue sorelle bensì, ma nate indipendentemente l'una dall'altra, benchè da una stessa madre, non si vuole attribuire al puro caso; sarà forza derivarlo da un'origine comune, e questa non può essere che il volgare latino da cui tutte tre derivarono; giacchè quest'uso non si trova nel latino scritto. V. Forcellini, e i Glossari. (1. Ott. 1821.).",1821
https://digitalzibaldone.net/node/p1819_1,"Che sotto un governo dispotico non esista mai un gran talento; che le circostanze pubbliche li facciano nascere, e che una rivoluzione, un principe benefico e illuminato {ec.} sia padrone di produrli, come si è sperimentato in mille occasioni, immediatamente e in gran copia; che i grandi talenti sorgano ordinariamente e fioriscano tutti in un tempo; che un secolo si trovi decisamente non solo più fecondo di qualunque altro di grandi talenti in un tal genere, ma in modo che passato quel tal giro di anni, non si trovi più in quel genere un talento degno di memoria, o di essere paragonato ai sopraddetti, (v. il Saggio di Algarotti, e la fine ﻿ 1820 del primo lib. di Velleio); che nelle repubbliche abbondino gli eloquenti, e fuori di esse non si trovi un uomo magniloquente, ec. ec. ec. tutto ciò da che deriva, e che cosa dimostra, se non che il talento è l'opera in tutto delle circostanze; sì il talento in genere, che il talento tale o tale? - Le circostanze lo sviluppano, ma esso già esisteva indipendentemente da queste. - Che cosa vuol dire sviluppare una facoltà già esistente ed intera? Forse applicarla, e renderla ἐνεργῆ cioè operativa? Signor no, perchè questo non si può fare, se prima non si sono abilitati gli animi ad operare, e in quel tal modo. Che gli organi, e con essi le disposizioni, cioè le qualità che li compongono, si sviluppino, lo intendo. Ma che una facoltà, che senza le circostanze corrispondenti, senza l'assuefazione e l'esercizio, è affatto nulla e impercettibile a qualunque senso umano, si debba dire e credere sviluppata, e non prodotta dalle circostanze, ﻿ 1821 questo non l'intendo. Che cosa è una facoltà? in che consiste la sua esistenza? come è ella innata in chi non l'ha se l'assuefazione e le circostanze non gliela proccurano? ec. Le disposizioni sono innate, ovvero si acquistano mediante lo sviluppo, cioè il rispettivo perfezionamento, di quegli organi che le contengono come loro qualità, e come la carta contiene la disposizione ad essere scritta, a prender questa o quella forma. Ma si può egli perciò dire che la carta abbia per se stessa la facoltà di parlare alla mente di chi legge, e che quegli che vi scrive sopra, sviluppi in lei questa facoltà, e non gliela dia? Ben ci può essere una carta che sia suscettibile di questa o quella forma, inchiostro ec. e di un altro no. E così negl'individui di una stessa specie variano, sono maggiori o minori, mancano ancora affatto delle disposizioni o qualità che in altri individui si trovano. Questa è tutta la differenza innata o sviluppata de' talenti umani, ﻿ 1822 sì rispetto a se stessi, che rispetto alle altre specie di animali. {ec.} Differenza di disposizioni, non mica di facoltà. Differenza, mancanza, scarsezza, inferiorità, o superiorità che nessun principe e nessuna circostanza (se non fisica) può toglier di mezzo; laddove il contrario accade in ordine alle facoltà. Queste nascono dalle circostanze, queste dipendono {affatto} da' principi, dall'educazione ec. laddove le disposizioni non ne dipendono. (1. Ott. 1821.)",1821
https://digitalzibaldone.net/node/p1825_2,"Le parole che indicano moltitudine, copia, grandezza, lunghezza, larghezza, altezza, vastità ec. ec. sia in estensione, o in forza, intensità ec. ec. sono pure poeticissime, e così le immagini corrispondenti. Come nel Petr. ﻿ 1826 Te solo aspetto, e quel che tanto amasti E laggiuso è rimaso, il mio bel velo. * ",1821
https://digitalzibaldone.net/node/p1826_1,"E in Ip. Pindemonte Fermossi alfine il cor che balzò tanto. * Dove notate che il tanto essendo indefinito, fa maggiore effetto che non farebbe molto, moltissimo, eccessivamente, sommamente. Così pure le parole e le idee ultimo, mai più, l'ultima volta ec. ec. sono di grand'effetto poetico, per l'infinità. ecc. (3. Ott. 1821.).",1821
https://digitalzibaldone.net/node/p1828_3,"Quanto le disposizioni naturali siano influite dalle circostanze accidentali, assuefazioni ec. si può anche rilevare osservando le fisonomie. Le quali benchè senza dubbio dinotano ﻿ 1829 certe e determinate disposizioni e qualità dell'animo, e i gradi loro; e nondimeno vediamo quanto di rado corrispondano al carattere effettivo degl'individui. Che se ciò è meno raro ancora di quel che dovrebbe, viene da questo che l'influenza delle assuefazioni sull'uomo è tanta, che stante la naturale corrispondenza fra l'interno e l'esterno, le assuefazioni che determinano il carattere dell'uomo, arrivano bene spesso a modificare la fisonomia quanto è possibile, e darle talvolta un'aria e significazione tutta diversa o contraria a quella che aveva naturalmente. Del resto quante persone le cui fisonomie indicano deciso talento, vivacità, bontà, ec. ec. sono sciocche, melense, scellerate, e viceversa! V. in Cic. [De fato, Tusculanae Disputationes] il fatto di Socrate con Zopiro fisionomista.",1821
https://digitalzibaldone.net/node/p1830_1,"Alla p. 1824. Non nego che questi effetti non possano anche derivare dal contrario dell'indifferenza, cioè da una soprabbondanza di vita, di passione, di attività nell'animo umano, quale si trova ne' meridionali, e massime negli orientali. In oriente in fatti sono assai comuni le poesie, le favole, le invenzioni, dove i protagonisti, o quelli per cui si pretende d'interessare, sono animali, piante, nuvole, monti, {+divinità o enti favolosi e ideali, uomini in gran parte diversi da quelli che sono ec.} ec. E dall'oriente vennero col Cristianesimo le prime tracce, anzi quasi l'intero sistema dell'amore universale. Presso noi però, e ﻿ 1831 a' nostri tempi è certo che i detti effetti non nascono se non dall'indifferenza: e il contrario di questa faceva che la mitologia greca trasmutasse in uomini tutti gli oggetti della natura; e che gli antichi amassero sommamente la loro patria, e odiassero gli stranieri. {{V. p. 1841.}}",1821
https://digitalzibaldone.net/node/p1833_1,"V. il 17. avvertimento di F. Guicciardini, intorno a quel mio pensiero [p. 55] che nessuno si vuol guadagnare la benevolenza di uno a costo di tirarsi addosso l'odio di un altro. (3. Ott. 1821.).",1821
https://digitalzibaldone.net/node/p1841_1,"Alla p. 1831 principio. V. il pensiero precedente, e nota che forse all'esuberanza di vita si può attribuire la grande universalità della pederastia nella grecia, e in oriente (dove credo che questo vizio ancor domini), mentre fra noi bisogna convenire che questo è un vizio antinaturale, un'inclinazione che il solo eccesso di libidine snaturante i gusti e l'inclinazioni degli uomini, può produrre. Così discorrete degli antichi (certo esuberanti di vita) rispetto ai moderni. (4. Ott. 1821.).",1821
https://digitalzibaldone.net/node/p1843_1,"Tutta l'europa e tutte le colte lingue hanno riconosciuto la lingua greca per fonte comune alla quale attingere le parole necessarie per significare esattamente le nuove cose, per istabilire, formare, ﻿ 1844 ed uniformare le nuove nomenclature d'ogni genere, o perfezionarle e completarle ec. Sola l'italia ricusa di conformarsi a questo costume; dico l'italia che non si sa in che consista, perchè i suoi figli vi si uniformano come gli altri; ma ciò ch'essi fanno in questo particolare, non si vuol riconoscere dall'universalità della nazione (o da' pedanti) come bene e convenientemente fatto in punto di lingua, {+all'opposto di ciò che accade nelle altre nazioni.} Convengo che quando in luogo di una parola greca ch'è sempre straniera per noi, si possa far uso di una parola italiana o nuova o nuovamente applicata, che perfettamente esprima la nuova cosa, questa si debba preferire a quella; (purchè la greca o altra qualunque non sia universalmente prevalsa in modo che sia immedesimata coll'idea, e non si possa toglier quella senza distruggere o confondere o alterar questa; giacchè in tal caso una diversa parola, per nazionale, espressiva, propria, esatta, precisa ch'ella fosse, non esprimerebbe mai la stessa idea, se non dopo un lungo uso ec. e fratanto[frattanto] non saremmo intesi.) Ma fuori di ﻿ 1845 questo caso che di rarissimo si verifica, perchè l'italia sola vorrà rinunziare primo al costume generale di questo e d'altri secoli e dell'europa, che avrebbe diritto di farsi adottare quando anche non fosse necessario nè buono; secondo al benefizio universale di quella maravigliosa lingua, che benchè morta da tanti secoli, somministra perpetuamente il bisognevole a denominare e significare appuntino tutto ciò che vive, e tutto ciò che nasce o si scuopre o nuovamente si osserva nel mondo? (5. Ott. 1821.).",1821
